what,kind,bundleId,bundleVersion,description,time
closed,editor,org.jboss.tools.central,1.0.1.v20130112-0624-H128-Final,"org.jboss.tools.central.editors.JBossCentralEditor",1362671058062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671061927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671065122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671067684
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671070532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362671071079
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1362671072066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362671073722
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1362671075719
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1362671075735
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1362671075747
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671077031
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671077120
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671080182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671080263
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671083423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671083517
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362671084948
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671086079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671091001
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362671092913
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362671093470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671095967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671109632
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362671114007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671114777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671116396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671119470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671119599
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1362671124567
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1362671126472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362671127733
started,bundle,org.jboss.tools.cdi.ui,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.ui",1362671136167
started,bundle,org.jboss.tools.cdi.core,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.core",1362671136191
started,bundle,org.jboss.tools.common.ui,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.ui",1362671136200
started,bundle,org.jboss.tools.jsf.ui,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf.ui",1362671136249
started,bundle,org.jboss.tools.jsf,3.3.1.v20130112-0128-H128-Final,"org.jboss.tools.jsf",1362671136282
started,bundle,org.jboss.tools.jst.web.kb,3.3.1.v20130102-1748-H95-Final,"org.jboss.tools.jst.web.kb",1362671136316
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1362671136386
started,bundle,org.eclipse.wst.css.core,1.1.501.v201111292150,"org.eclipse.wst.css.core",1362671136427
started,bundle,org.jboss.tools.cdi.seam.core,1.2.0.v20130102-1842-H87-Final,"org.jboss.tools.cdi.seam.core",1362671136512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671143276
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1362671146273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671146291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671147183
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671164629
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1362671170145
started,bundle,org.jboss.tools.ws.jaxrs.ui,1.3.1.v20130112-0330-H156-Final,"org.jboss.tools.ws.jaxrs.ui",1362671170926
started,bundle,org.jboss.tools.ws.jaxrs.core,1.3.1.v20130112-0330-H156-Final,"org.jboss.tools.ws.jaxrs.core",1362671170926
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1362671170952
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1362671170975
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1362671171046
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1362671171048
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1362671171095
started,bundle,org.jboss.tools.common.el.ui,3.3.1.v20130102-1651-H83-Final,"org.jboss.tools.common.el.ui",1362671171160
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1362671171240
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1362671171240
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1362671171281
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1362671171326
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1362671171426
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1362671171513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362671177746
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1362671177864
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1362671178569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1362671179075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362671180221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671184561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671188905
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671193111
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671193341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671193361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671194962
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671195417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362671211632
