what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362672893265
started,bundle,org.springframework.ide.eclipse.beans.core.metadata,2.7.2.201109122348-RELEASE,"org.springframework.ide.eclipse.beans.core.metadata",1362672894131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362672904718
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1362672906326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362672906326
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362672906341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362672911985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1362672920046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362672920056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362672930108
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1362672932021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362672932021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362672932043
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362672935830
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1362672999400
activated,perspective,org.eclipse.wst.web.ui,1.1.500.v201111030500,"org.eclipse.wst.web.ui.webDevPerspective",1362672999417
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.newWizard",1362672999589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362672999610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362673014781
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1362673016978
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1362673016978
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362673016992
started,bundle,org.eclipse.wst.html.core,1.1.502.v201202091936,"org.eclipse.wst.html.core",1362673024576
